Id,label
6323,glass
7429,fork
5690,spoon
6833,cup
8532,glass
4645,cup
8879,plate
9360,cup
3958,cup
7234,glass
3556,spoon
8572,spoon
1390,cup
7721,glass
2631,spoon
0672,plate
3543,fork
6216,glass
5882,fork
9203,knife
7165,fork
1435,cup
5312,glass
3119,glass
5144,plate
3431,fork
1628,plate
7702,knife
5194,spoon
8957,knife
8977,knife
4597,knife
6479,plate
6307,knife
5081,cup
4256,cup
1449,plate
8898,spoon
5316,glass
0187,fork
4741,fork
2670,glass
3661,spoon
9164,fork
0454,plate
2653,spoon
6663,knife
1099,plate
0683,knife
7686,plate
6723,cup
7293,glass
5811,glass
6155,glass
5883,spoon
0043,knife
2917,plate
5009,cup
9438,plate
1314,cup
2669,plate
7759,cup
7628,plate
4860,spoon
7886,fork
7307,knife
8293,plate
1927,plate
6042,cup
5764,plate
2447,cup
3738,plate
9020,glass
9300,glass
5779,glass
9028,knife
6352,cup
6241,cup
5736,knife
3679,plate
7771,plate
4921,cup
8167,glass
2929,knife
1874,cup
6487,plate
1351,fork
2168,fork
5342,knife
4398,knife
2575,cup
2460,plate
1932,plate
4350,cup
3421,glass
3103,knife
5607,cup
4880,spoon
6353,fork
7743,knife
2363,glass
6170,cup
8599,cup
2885,cup
7592,fork
0996,spoon
6820,glass
0416,fork
6027,plate
0584,glass
8432,cup
7621,plate
0117,plate
0201,knife
9299,spoon
5169,spoon
7530,plate
9233,fork
6265,cup
4881,plate
3350,fork
1361,knife
3739,plate
0812,glass
4099,cup
0327,cup
8161,glass
4482,spoon
3386,cup
0399,knife
6863,knife
2773,spoon
2771,plate
4221,plate
1761,glass
6535,knife
0897,spoon
8037,plate
3721,knife
7832,cup
5203,plate
1618,knife
2536,glass
0057,spoon
8374,cup
1827,knife
7542,glass
4819,spoon
7139,glass
7861,knife
4953,spoon
7379,cup
2484,cup
2802,plate
4285,cup
1558,glass
3007,plate
6760,cup
9286,plate
7246,glass
5711,fork
7114,spoon
7863,plate
0814,cup
7299,plate
6095,knife
5246,knife
5149,plate
3599,fork
4509,glass
4347,spoon
5629,fork
3120,plate
4848,glass
6138,glass
0083,plate
0520,knife
2480,plate
1548,knife
4820,knife
6044,knife
6051,plate
4106,plate
7782,spoon
0040,spoon
9323,spoon
6864,cup
5222,knife
2905,glass
2179,spoon
1016,cup
7555,plate
2665,cup
2736,glass
4111,cup
7804,knife
2231,plate
6423,knife
7741,spoon
4075,spoon
0254,glass
3590,spoon
3595,spoon
4179,cup
6050,glass
8744,glass
8730,spoon
4942,plate
1546,knife
7331,glass
3186,glass
3522,spoon
8201,plate
0721,knife
3004,knife
6977,knife
0163,fork
5451,fork
9284,glass
5094,fork
0579,spoon
4330,knife
7363,glass
8222,knife
0048,spoon
8440,plate
8725,knife
8376,glass
8465,knife
1083,knife
7404,glass
5735,spoon
6943,plate
3558,spoon
3846,glass
8708,knife
8760,spoon
3225,cup
1018,fork
1905,knife
5621,plate
8497,cup
4097,knife
6321,spoon
4113,plate
2504,knife
1406,cup
4821,spoon
5048,cup
4876,cup
7543,knife
0948,spoon
8305,knife
7130,glass
0850,plate
0438,cup
1688,glass
2598,knife
1244,cup
6124,plate
5681,cup
1567,knife
0989,spoon
3722,fork
6857,cup
4458,plate
6281,spoon
5071,cup
8168,fork
8870,glass
0638,fork
7026,plate
9285,plate
7814,plate
7291,glass
1841,glass
8885,knife
1883,cup
4374,spoon
4003,cup
7566,plate
7157,plate
2688,cup
8792,plate
5223,cup
1579,cup
1510,plate
7439,spoon
8753,plate
5845,knife
1376,knife
7141,knife
4986,spoon
5979,plate
5677,plate
0511,cup
3331,cup
1953,plate
4965,plate
0696,plate
2932,fork
3602,plate
3676,fork
4197,spoon
0310,spoon
9267,glass
8591,glass
8386,cup
8252,spoon
6824,spoon
0540,knife
7678,spoon
4897,spoon
3893,cup
5520,cup
3640,plate
7337,glass
9321,knife
3492,plate
5214,knife
2603,knife
1148,cup
0646,glass
5755,glass
9128,plate
1456,fork
3446,plate
8837,plate
3681,glass
7529,cup
8404,cup
4463,cup
5534,plate
6553,knife
1580,glass
2007,plate
3305,knife
4578,glass
8775,cup
4742,knife
6959,glass
0609,spoon
1447,spoon
5041,spoon
4086,cup
6112,glass
7517,knife
1689,glass
2970,spoon
4259,plate
1627,cup
6541,plate
2911,knife
4035,fork
4997,knife
8991,fork
7690,cup
1622,glass
3693,cup
2368,spoon
7110,glass
3221,cup
8131,plate
1410,spoon
9344,cup
4662,knife
6928,spoon
5828,spoon
0319,glass
9364,spoon
5109,glass
0181,knife
1003,spoon
6627,glass
1369,plate
5857,spoon
7527,cup
8411,spoon
4900,spoon
0616,spoon
2715,cup
8443,glass
4844,fork
6433,plate
3084,cup
8612,fork
2767,cup
5872,plate
1284,glass
2745,knife
5917,plate
3514,knife
2399,knife
3126,glass
5932,cup
2615,plate
8825,cup
7131,plate
5746,glass
4187,spoon
2580,cup
6073,spoon
6858,fork
4748,glass
5794,cup
3638,spoon
4508,cup
7267,spoon
1432,knife
7133,plate
7396,cup
5561,glass
2102,knife
8822,knife
7216,plate
2543,plate
0951,spoon
8258,plate
6578,plate
4100,cup
5215,cup
6238,glass
6832,knife
0879,spoon
7571,plate
7454,cup
0375,plate
3413,plate
4295,spoon
7179,cup
8996,plate
3766,fork
8746,cup
4278,plate
3397,knife
5441,knife
4426,spoon
5645,fork
0446,cup
2601,knife
0370,spoon
6135,knife
3304,glass
3742,cup
3497,fork
1942,plate
0473,knife
9237,knife
6583,cup
2559,cup
3588,plate
8916,fork
5526,cup
8333,fork
4227,knife
6167,cup
5344,spoon
4589,plate
2825,cup
4464,plate
1095,fork
3150,knife
7596,cup
1329,spoon
5987,spoon
2180,spoon
6144,plate
0810,cup
0704,cup
2078,spoon
1343,glass
2198,cup
5954,knife
5487,plate
8046,spoon
1966,plate
4935,cup
1984,plate
6916,fork
1093,glass
4434,plate
5724,knife
3873,fork
1330,spoon
6613,knife
6224,plate
3066,knife
7301,cup
7148,glass
2926,plate
7781,cup
7583,cup
8844,knife
8180,cup
7002,spoon
6633,knife
6587,knife
4364,plate
0481,plate
3624,plate
6414,spoon
6982,spoon
5270,spoon
1981,plate
0613,glass
7617,glass
5769,cup
4785,plate
3776,knife
4708,knife
5537,cup
6232,cup
6105,glass
0895,knife
2071,fork
8014,plate
1562,knife
5615,spoon
0828,fork
5701,spoon
0266,plate
2757,cup
0928,plate
5407,fork
6900,glass
1614,spoon
6191,plate
0080,glass
2021,plate
5598,knife
5073,plate
1495,spoon
7788,knife
8659,cup
0688,cup
2337,spoon
4412,spoon
2901,cup
4149,plate
3111,fork
0769,fork
4481,plate
2382,spoon
5909,glass
5675,knife
5723,spoon
0775,spoon
1703,knife
0120,cup
5119,plate
6190,spoon
6127,cup
3133,fork
2328,knife
8918,cup
3146,knife
6335,cup
6646,cup
5315,knife
0082,cup
7190,spoon
1268,glass
6388,spoon
9180,knife
5461,plate
6569,spoon
8400,knife
2351,knife
1141,knife
8150,spoon
3941,spoon
7789,fork
6731,knife
1623,knife
3545,knife
1990,glass
7680,fork
4696,glass
6223,plate
0497,spoon
1334,fork
3613,fork
7385,plate
8097,spoon
3011,glass
2623,spoon
8502,cup
4226,knife
8477,knife
4560,cup
4231,plate
3507,cup
0754,glass
8881,knife
5039,knife
7681,fork
2596,plate
4771,glass
0977,glass
4944,spoon
2649,cup
6235,spoon
5968,knife
6407,knife
5702,cup
8406,spoon
7533,knife
1230,plate
2292,fork
6996,knife
6971,cup
0290,cup
4527,plate
8963,cup
5870,fork
7736,fork
2094,cup
7842,cup
4002,knife
4348,spoon
8230,spoon
6408,glass
3219,plate
6958,spoon
0253,knife
6753,spoon
0899,plate
3336,spoon
1821,knife
7742,spoon
4866,fork
7365,plate
4091,glass
4765,fork
5556,knife
7213,glass
5816,cup
4502,cup
1721,spoon
5068,plate
6614,cup
1265,knife
7416,plate
5592,cup
2097,knife
9061,spoon
6013,glass
2316,cup
8685,spoon
9441,cup
7142,knife
4007,fork
1297,spoon
0635,fork
2176,plate
7372,cup
1198,glass
4629,fork
5726,spoon
8632,knife
7411,glass
5070,glass
4628,cup
5915,cup
6237,glass
3055,spoon
1994,plate
9139,cup
3266,knife
1186,spoon
5480,cup
3232,plate
3104,cup
1313,plate
7327,fork
8136,glass
8035,fork
4800,glass
9006,spoon
0482,knife
3042,plate
0877,plate
5093,knife
1806,plate
6649,knife
2213,glass
5672,knife
8133,cup
2962,cup
0267,plate
3000,glass
7912,glass
3932,cup
5841,cup
6825,spoon
4780,knife
9307,spoon
6226,plate
3435,glass
1603,plate
5691,spoon
7633,spoon
8647,knife
4516,knife
5450,fork
6657,plate
5538,glass
1783,cup
1444,spoon
0873,spoon
0094,cup
5286,cup
4239,fork
8798,knife
8177,plate
0816,plate
8144,plate
2555,knife
2250,cup
4691,plate
5172,knife
8518,knife
6754,plate
6489,plate
1392,plate
8275,spoon
1252,plate
5452,spoon
2010,cup
7123,knife
0758,knife
1496,fork
7602,fork
5146,spoon
6363,spoon
4172,cup
2125,cup
4524,plate
0368,plate
3548,spoon
3520,knife
2748,cup
8263,plate
1211,spoon
9213,plate
8966,cup
5494,plate
2622,plate
0433,plate
4689,cup
3141,glass
5643,fork
3210,cup
0165,plate
3909,knife
3318,spoon
2191,spoon
6558,plate
6991,spoon
6956,spoon
5965,plate
7897,plate
0711,plate
3140,cup
2466,plate
4605,cup
8893,cup
5570,cup
6493,glass
4146,knife
3821,plate
3646,fork
4323,spoon
8353,knife
7031,cup
7271,glass
0245,spoon
7359,cup
6676,plate
0065,plate
4255,plate
9132,fork
5808,spoon
1144,cup
6024,knife
3159,glass
4298,fork
4360,glass
4438,knife
0474,plate
2477,spoon
3267,spoon
5382,plate
2149,plate
1126,plate
2914,spoon
4805,glass
8189,plate
6417,knife
4756,plate
0652,knife
6431,knife
0157,plate
7007,fork
2708,plate
0318,plate
0631,plate
7854,spoon
7549,spoon
7620,cup
6967,plate
2072,plate
1203,fork
2581,cup
5864,plate
2934,plate
1307,glass
0689,cup
2804,cup
4553,plate
3863,cup
1900,spoon
3516,fork
6476,knife
0126,cup
1908,glass
1649,spoon
8846,plate
8195,cup
1977,fork
1207,glass
1711,cup
5108,fork
6005,plate
9176,cup
7472,glass
0095,spoon
5224,plate
1707,fork
7145,knife
8397,glass
2854,plate
1590,knife
5696,glass
7049,cup
8584,spoon
2996,plate
0423,plate
6618,knife
9253,plate
7754,fork
8437,cup
2806,glass
2896,fork
5402,plate
7189,glass
0872,knife
3490,knife
7635,plate
8718,fork
3362,knife
1436,fork
7120,plate
6610,cup
3166,glass
5124,fork
5820,plate
8934,fork
2051,spoon
9011,plate
2849,spoon
9107,fork
8886,glass
4163,fork
1275,cup
7111,glass
3341,knife
2664,plate
4566,plate
3461,cup
6846,knife
0960,knife
5237,spoon
5078,fork
4405,cup
1855,knife
4503,plate
8070,fork
0321,spoon
3063,plate
4373,knife
1362,knife
6314,cup
3499,plate
3444,spoon
5573,cup
5022,glass
1463,cup
8121,glass
6049,plate
5321,knife
4076,plate
7598,plate
8410,plate
0557,cup
3226,glass
2566,glass
4452,cup
7900,plate
1812,plate
7572,fork
4749,spoon
8880,plate
2032,knife
8182,fork
6942,cup
5713,cup
5273,spoon
5804,plate
8188,glass
0793,plate
1156,cup
8402,fork
9338,spoon
4886,plate
4151,knife
6708,spoon
8213,plate
8367,knife
5295,plate
5885,cup
7805,glass
2947,plate
1959,knife
1653,spoon
9030,plate
8895,fork
0367,plate
1072,knife
2563,knife
7326,spoon
5046,knife
4129,knife
0543,fork
6192,spoon
4419,knife
7353,plate
0971,plate
3160,spoon
2028,knife
2047,plate
8704,spoon
1045,fork
7691,cup
2592,knife
8567,spoon
7829,cup
6272,spoon
7330,cup
3170,cup
5757,plate
1880,plate
8463,plate
4652,spoon
0003,cup
3384,cup
7801,plate
0738,plate
9444,spoon
9234,cup
7009,cup
3298,knife
0552,spoon
2785,fork
3656,spoon
9002,knife
6873,knife
0119,fork
4322,spoon
5950,cup
3022,plate
0679,knife
7767,plate
8633,glass
5034,cup
3337,plate
5822,cup
3837,cup
2505,spoon
2165,cup
7651,plate
6955,glass
3268,knife
3763,spoon
7222,spoon
2838,plate
2039,knife
4963,plate
0200,fork
3107,cup
2758,plate
2755,knife
5198,plate
1067,cup
9429,fork
0177,plate
4490,knife
2371,cup
5245,knife
6737,plate
9003,spoon
8593,fork
5912,glass
3586,spoon
7521,cup
1221,spoon
4647,spoon
4369,knife
4896,glass
6884,fork
0571,plate
8663,spoon
5958,cup
6823,spoon
3921,knife
1551,fork
5824,plate
7715,plate
5525,plate
0235,spoon
3013,knife
4606,plate
3105,knife
7389,plate
1298,glass
0791,spoon
6794,knife
2551,fork
2174,cup
9090,knife
6935,spoon
6236,plate
0077,plate
0567,spoon
0118,spoon
1309,fork
0215,plate
1400,plate
8908,spoon
3040,cup
5667,plate
8808,cup
4303,plate
5462,cup
3314,knife
4888,knife
1168,fork
0073,cup
6940,cup
5969,plate
5032,plate
4762,fork
2518,plate
3393,knife
7401,cup
8582,spoon
5911,plate
6339,spoon
6453,cup
1709,plate
3653,glass
4690,plate
6294,plate
3496,knife
1053,plate
7449,plate
8495,cup
2189,knife
0478,spoon
5353,spoon
0561,fork
5361,cup
5305,plate
0434,plate
2860,spoon
1933,knife
6006,plate
7144,cup
3945,fork
7443,glass
8561,glass
7177,cup
0954,spoon
4752,glass
9354,spoon
6534,plate
8597,plate
9114,cup
5291,knife
0526,cup
2254,cup
4119,fork
5717,glass
3469,spoon
8506,cup
0111,plate
8710,spoon
0403,cup
1441,glass
5773,plate
7023,cup
4475,fork
5477,glass
8316,cup
7697,spoon
4460,spoon
7747,cup
6452,spoon
8174,cup
8301,glass
8248,glass
1950,plate
0023,knife
3926,glass
4287,fork
1355,knife
6573,cup
8592,spoon
5913,fork
3115,glass
2511,fork
6053,spoon
1333,glass
5205,plate
4039,glass
0764,plate
1408,glass
1422,spoon
7407,glass
0961,glass
8304,spoon
6751,glass
4290,knife
0654,cup
4751,spoon
0179,plate
4927,spoon
4631,spoon
2678,cup
6111,plate
9218,spoon
7894,plate
2127,plate
3316,cup
7227,plate
7792,spoon
5097,cup
1420,cup
0657,knife
0362,cup
5797,cup
3532,plate
3630,cup
1146,spoon
5226,fork
6482,spoon
0400,spoon
9060,cup
5871,fork
5976,glass
5200,knife
2414,knife
2146,plate
5595,cup
6548,plate
8027,knife
3773,cup
9134,cup
5846,glass
3571,fork
5890,fork
4542,knife
6419,knife
2265,glass
0391,glass
0647,spoon
3533,knife
8492,fork
8522,spoon
5749,glass
1505,glass
6239,plate
0257,knife
7344,spoon
3684,glass
6687,knife
3312,plate
4066,cup
7051,cup
1233,fork
8227,fork
5168,fork
4793,cup
0471,glass
6867,glass
0904,knife
1363,fork
5253,fork
6765,plate
2940,cup
1974,spoon
1176,cup
4722,spoon
6079,knife
8960,plate
1151,cup
3158,knife
3950,plate
4238,fork
3843,plate
9318,cup
5647,cup
2145,fork
4215,plate
1285,fork
8641,spoon
1079,glass
4994,knife
3894,fork
5354,cup
0317,cup
0690,knife
1540,knife
8418,plate
5323,spoon
7444,cup
1771,knife
7634,spoon
2120,cup
5782,plate
6058,knife
3675,cup
4493,fork
4933,cup
1550,knife
1606,knife
4144,knife
0723,knife
4455,knife
4591,fork
3039,knife
3139,plate
6201,spoon
3486,plate
6350,plate
6918,knife
8543,cup
6137,glass
0495,spoon
2064,plate
0169,knife
3099,plate
8729,cup
6546,knife
0743,plate
7587,cup
5196,spoon
7486,knife
6716,cup
8381,plate
3731,fork
1028,spoon
8540,spoon
1799,cup
0859,plate
6812,fork
5795,fork
7209,cup
1615,glass
2796,plate
3282,cup
3143,spoon
6808,fork
0070,plate
8455,plate
9142,knife
0661,spoon
0209,cup
1530,cup
6844,plate
6690,knife
1976,plate
5728,knife
6703,glass
4184,cup
4811,spoon
4101,knife
6919,spoon
9309,spoon
9193,plate
7352,cup
8147,cup
6828,plate
5189,knife
5793,spoon
0449,plate
0439,cup
7447,cup
1138,spoon
2984,spoon
8667,cup
2114,spoon
3916,knife
5772,plate
9432,spoon
2339,plate
5568,cup
1078,fork
4223,plate
8237,knife
4906,cup
9068,glass
7171,knife
0394,plate
2378,glass
1339,plate
8068,fork
7769,glass
5593,cup
6129,spoon
5455,knife
4681,knife
7653,spoon
1007,cup
4228,cup
1445,spoon
3308,plate
4816,knife
8801,glass
7073,knife
9175,cup
8521,knife
1128,plate
2491,knife
0210,glass
6205,knife
6725,cup
8331,cup
3065,plate
3898,spoon
0842,knife
8166,cup
5062,plate
4258,spoon
0115,knife
2519,cup
6471,plate
0965,plate
5180,spoon
1208,glass
5761,cup
1359,knife
4763,spoon
2070,cup
0340,cup
4643,spoon
7552,spoon
3038,cup
4279,knife
1961,glass
0864,knife
3645,glass
8772,plate
1137,plate
3967,glass
2869,fork
8108,plate
2056,plate
0296,knife
1592,spoon
7269,glass
7862,cup
5875,glass
8558,plate
7881,cup
9336,plate
7335,plate
4656,glass
1686,plate
2576,spoon
4839,cup
8341,knife
7795,spoon
3342,spoon
1903,cup
7674,spoon
6409,knife
2201,spoon
8615,fork
4022,cup
1455,plate
8589,fork
2470,spoon
6797,plate
7254,fork
3030,glass
7459,plate
5705,cup
0081,glass
1800,knife
6722,plate
6755,spoon
2526,plate
1381,glass
3860,spoon
0806,knife
1386,plate
5102,glass
6459,fork
5759,fork
0091,cup
0713,glass
2573,fork
0377,knife
5367,fork
7609,knife
0232,glass
3946,plate
4980,spoon
4999,cup
3544,spoon
7300,fork
5448,spoon
0074,knife
1066,knife
2793,plate
6608,fork
1024,spoon
4781,plate
2936,spoon
8422,glass
4392,plate
0086,plate
6188,cup
2651,plate
6437,knife
2229,spoon
8505,plate
8864,spoon
7184,spoon
9430,plate
3237,glass
4895,plate
6670,fork
0853,fork
8750,plate
7845,knife
0736,spoon
5904,plate
5519,plate
8120,spoon
1636,cup
0705,cup
6142,cup
8524,spoon
5982,spoon
3414,spoon
8298,knife
3510,plate
6360,spoon
5399,glass
5174,spoon
6064,plate
7438,spoon
2132,fork
8378,cup
5157,plate
7813,plate
4174,plate
5077,cup
0483,spoon
9120,glass
2807,cup
2611,plate
6542,cup
3021,glass
3857,cup
6160,plate
3480,spoon
8713,knife
4778,fork
6920,plate
8466,fork
7849,plate
6094,fork
8600,cup
8925,plate
1545,cup
6789,spoon
0515,knife
6185,glass
7022,fork
8473,glass
4023,plate
2587,spoon
5089,glass
0292,glass
2076,glass
1347,spoon
2959,glass
4868,cup
1094,plate
9076,knife
9332,fork
0186,knife
8894,plate
3642,spoon
0980,cup
1234,fork
4443,plate
6120,fork
6311,knife
4367,plate
8804,spoon
0005,spoon
5588,cup
7151,knife
1532,plate
7192,spoon
2674,knife
3560,glass
4795,plate
2586,knife
8635,plate
7723,fork
8318,cup
8415,plate
1181,fork
3703,spoon
4050,plate
1142,plate
7744,glass
5141,fork
6612,plate
1675,spoon
1777,cup
2972,knife
7188,knife
6369,fork
3746,knife
4342,glass
8099,knife
5623,plate
4276,fork
6015,spoon
8927,spoon
5942,fork
0763,plate
2002,glass
8446,cup
2353,fork
0880,fork
0947,cup
3890,glass
2439,spoon
7421,cup
3674,cup
3718,plate
4874,fork
9056,spoon
3878,cup
8395,glass
3749,fork
1323,cup
7776,knife
2164,cup
1448,plate
9372,plate
7016,plate
4764,spoon
1470,glass
1882,plate
2697,knife
5426,glass
5748,fork
5042,cup
3550,cup
0906,knife
6443,knife
3607,spoon
0710,cup
3425,plate
1215,plate
7381,cup
2690,plate
3580,fork
4724,glass
2820,cup
1305,plate
7809,knife
7698,plate
9313,glass
6428,spoon
2467,knife
6989,glass
6326,knife
0871,fork
3782,glass
7383,glass
6451,spoon
3280,spoon
9005,glass
4619,spoon
3432,plate
5706,cup
3419,fork
2086,knife
2314,plate
7001,fork
9395,plate
6597,cup
8849,cup
5300,cup
9087,spoon
3685,knife
2305,cup
3641,spoon
3466,glass
1290,glass
1541,plate
4353,cup
6432,plate
2473,plate
5505,glass
8800,knife
5356,knife
7811,fork
3339,cup
8810,glass
1504,plate
8831,plate
2836,glass
3564,cup
0800,plate
5304,cup
3689,cup
8393,plate
2435,plate
6776,glass
4457,cup
3369,knife
3852,spoon
6430,plate
2859,plate
9049,glass
3194,knife
8479,knife
8994,plate
1044,fork
1701,fork
3370,cup
4575,glass
7276,plate
4391,cup
7772,fork
1918,fork
5127,cup
7656,glass
1732,plate
4371,fork
8302,cup
8020,glass
9425,glass
8773,knife
0069,cup
8291,spoon
0452,knife
1477,cup
4649,knife
0012,knife
3912,plate
5012,plate
8757,spoon
1987,plate
4376,plate
4556,glass
7757,spoon
3389,cup
0440,spoon
4156,plate
5800,spoon
6349,plate
0144,fork
4448,glass
3009,cup
0364,spoon
4529,plate
4768,spoon
1952,cup
5925,spoon
7082,knife
9042,cup
1852,glass
6781,fork
7364,spoon
6878,spoon
0777,plate
5298,plate
5278,knife
5150,knife
1354,plate
0017,cup
8626,plate
7818,cup
4586,plate
2874,cup
3382,knife
2800,spoon
4155,cup
3230,cup
2136,spoon
2044,glass
3649,spoon
5652,knife
4017,cup
9034,plate
2026,fork
4814,cup
9009,cup
7173,cup
6031,plate
6770,plate
8660,cup
3872,plate
4969,plate
1506,plate
4909,cup
2357,knife
0964,cup
0109,spoon
1598,fork
8433,glass
0547,plate
6035,spoon
0097,plate
8494,plate
1803,cup
0344,knife
0782,plate
6831,cup
5241,spoon
2882,plate
5990,glass
3045,cup
4699,fork
0195,glass
0036,fork
8172,glass
1204,cup
5830,cup
7525,knife
7021,fork
5212,spoon
8300,glass
9144,plate
2634,knife
7323,fork
3097,plate
2279,knife
2828,cup
2552,cup
1895,cup
6259,glass
2309,cup
8077,knife
4176,spoon
6881,plate
3187,plate
6993,glass
8297,cup
0279,spoon
5415,fork
3659,plate
3118,plate
8219,knife
0223,glass
0305,plate
0150,plate
8961,cup
5006,spoon
3617,knife
1319,cup
3144,plate
4442,glass
9365,cup
8576,spoon
6709,plate
6163,plate
4893,knife
4142,glass
2183,cup
8239,spoon
8216,spoon
4634,spoon
0619,glass
0856,cup
3243,fork
5680,glass
9048,spoon
2572,knife
5517,plate
6204,plate
7408,fork
0283,fork
1424,plate
3056,knife
8910,fork
0645,plate
2406,spoon
5164,knife
6455,cup
4614,glass
7675,spoon
5121,plate
8875,plate
8887,fork
0807,knife
7098,spoon
4797,cup
5631,knife
1091,spoon
5028,cup
1446,knife
6330,glass
8083,plate
3897,glass
8071,cup
3800,plate
6827,cup
0802,knife
7418,spoon
5313,plate
5115,cup
6143,plate
2545,cup
3216,cup
8662,spoon
4487,spoon
7349,glass
1116,cup
3955,glass
7032,plate
6404,plate
3205,knife
7589,plate
1671,plate
1042,knife
7125,plate
0282,glass
8244,spoon
4166,knife
8196,plate
8669,knife
7112,spoon
9303,fork
1588,plate
7520,fork
3535,spoon
6771,plate
2937,fork
0028,plate
7036,plate
6290,glass
1630,cup
5116,cup
3765,spoon
0569,plate
7463,glass
1898,glass
2215,cup
5454,cup
7659,glass
7816,plate
3465,knife
1500,spoon
3923,fork
3936,cup
6889,cup
3775,spoon
3973,glass
0599,plate
0891,cup
6209,knife
6520,spoon
0185,knife
0949,plate
9293,cup
2593,knife
6766,cup
0622,fork
8683,fork
5938,knife
9379,cup
2091,cup
5927,glass
3415,plate
8063,knife
6400,spoon
6036,plate
7069,glass
5120,plate
0509,fork
0450,spoon
9089,knife
0170,knife
0060,cup
8613,cup
8266,knife
4088,spoon
5796,cup
6645,spoon
7341,plate
9396,plate
8701,glass
9357,cup
0250,plate
5669,fork
4154,spoon
8763,glass
7624,spoon
8620,glass
6074,cup
1154,cup
0563,fork
4361,cup
4006,knife
2106,plate
5501,knife
8734,knife
0031,plate
6847,knife
1748,glass
5015,knife
8852,cup
1353,plate
4854,glass
1049,plate
0311,knife
0289,glass
0236,cup
1398,spoon
7716,plate
3344,spoon
5388,spoon
5125,cup
8356,knife
8525,spoon
8519,spoon
0835,plate
9311,glass
0934,plate
0258,spoon
0772,cup
9270,cup
0499,fork
1565,spoon
4286,glass
2602,fork
3252,spoon
3231,plate
5668,cup
7240,knife
2993,cup
0014,plate
4014,fork
1889,fork
8807,knife
4396,plate
4218,spoon
1185,cup
5936,fork
5010,glass
4784,spoon
8560,plate
6888,knife
7558,fork
7348,spoon
3240,spoon
3241,knife
7128,knife
5606,spoon
0699,spoon
5578,plate
7243,spoon
6495,glass
0603,plate
3024,cup
1396,plate
7117,cup
7079,plate
5158,knife
6047,knife
4557,spoon
3688,plate
4792,cup
3841,knife
6416,cup
3299,spoon
5951,cup
5419,glass
4005,glass
2722,knife
6626,knife
6196,plate
3902,cup
1006,knife
0405,plate
2137,glass
7081,spoon
8249,cup
8535,spoon
8657,spoon
1312,fork
6341,glass
3961,spoon
5876,glass
4403,cup
4157,glass
7212,plate
2187,fork
2831,cup
2271,glass
6861,cup
1678,cup
6068,glass
0813,spoon
2246,plate
1604,cup
8361,spoon
6306,plate
7875,knife
1459,glass
7864,glass
3601,plate
2441,plate
5349,cup
0404,plate
2612,knife
3420,knife
1829,cup
4206,spoon
9100,spoon
5259,cup
2726,plate
8819,plate
6245,glass
4723,spoon
0428,spoon
5463,spoon
2403,knife
5878,spoon
6220,glass
4941,cup
0242,spoon
4869,knife
4858,glass
9052,cup
3726,cup
4362,fork
3001,spoon
6150,cup
5134,plate
0936,plate
6252,glass
0203,cup
1109,knife
0171,plate
9349,plate
9241,glass
4849,plate
5458,cup
6114,plate
4319,spoon
1458,spoon
9221,fork
3029,cup
0360,cup
7328,plate
1667,fork
0866,cup
2474,spoon
1635,glass
4616,plate
3754,knife
1804,knife
3631,plate
8358,cup
4346,knife
3434,knife
5314,cup
1338,cup
8510,fork
6098,knife
4191,glass
5209,spoon
7362,plate
2638,spoon
5789,spoon
2046,plate
2085,knife
4769,knife
9230,cup
8496,glass
4139,cup
3905,spoon
4225,plate
3366,knife
0113,knife
9112,spoon
1482,plate
7295,spoon
0412,fork
5854,glass
6202,spoon
1677,spoon
1967,fork
4603,cup
2216,spoon
4169,spoon
2528,glass
6745,glass
4036,knife
8621,spoon
3345,knife
2619,plate
3211,fork
5506,spoon
7090,spoon
6964,glass
0099,plate
8789,glass
4610,plate
4051,cup
9356,fork
0581,plate
3202,knife
2813,cup
3948,glass
7219,cup
3677,knife
8673,plate
5301,spoon
5422,plate
8574,fork
4813,plate
8790,glass
1180,glass
6501,cup
2500,plate
4233,fork
1772,spoon
3398,glass
4867,knife
6136,cup
0935,knife
1140,glass
5252,plate
5239,cup
3108,knife
5721,spoon
7000,cup
4326,knife
1304,knife
3943,plate
4966,glass
3154,cup
4857,cup
8533,plate
8062,plate
9371,cup
3864,plate
6011,glass
1394,cup
1413,spoon
5471,knife
0216,plate
6685,knife
4824,plate
5670,plate
1583,spoon
0577,knife
4648,plate
5153,cup
2781,glass
2282,cup
0952,knife
7085,spoon
3614,plate
4208,plate
0153,cup
1366,spoon
4809,cup
8874,glass
0189,glass
1358,cup
6485,knife
5635,plate
8414,glass
4389,cup
3281,spoon
5555,glass
6102,fork
8850,plate
2707,spoon
4642,knife
9039,knife
6370,plate
4728,glass
6296,plate
5341,cup
8247,glass
3589,spoon
3401,glass
7324,glass
8048,plate
1792,spoon
7292,knife
3438,spoon
1993,knife
5380,spoon
4714,fork
4394,spoon
2260,glass
3811,glass
7063,spoon
7196,fork
1032,cup
2259,cup
6421,plate
9098,cup
8462,knife
0632,fork
4685,cup
7666,glass
6394,plate
9013,cup
0779,plate
1472,cup
9214,plate
8556,cup
6936,plate
8416,knife
8982,spoon
5325,cup
8153,cup
2778,knife
9209,glass
2384,fork
1184,plate
5550,knife
2034,spoon
2037,cup
7286,spoon
7840,fork
9412,plate
0983,knife
